cntr_01,dist_x,pang_x,plateifu_01,ra_01,dec_01,obsmjd,mag_autocorr,magerr_auto,oid,ra,dec,fid,transient_flag,astrometricrms,nobs,ngoodobs,nbestobs,referencemag,referencemagerr,medianmag,bestmedianmag,meanmag,bestmeanmag,magrms,bestmagrms,sid,s_ra,s_dec,ptffield,ccdid,hmjd,nid,mag_auto,limitmag,absphotzp,fwhmsex,fwhm_image,qaflags,flags,photcalflag,goodflag,pid,ROW_IDX,ROW_NUM
30,0.301335,118.968304,8723-6104,1.3040777588E+02,5.4918571472E+01,55286.258057200,15.254,0.060,48942060004786,130.4079030,54.9185310,2,0,4.785881E-07,96,96,90,15.117,0.004,15.173,15.170,15.188,15.180,0.060,0.042,11658373000289,130.4078360,54.9185240,4894,6,55286.259527200,389,15.283,20.275,27.618,2.450,3.776,0,131072,0,1,11658373,4418,4418
30,0.301335,118.968304,8723-6104,1.3040777588E+02,5.4918571472E+01,56237.400617200,15.155,0.025,48942060004786,130.4079030,54.9185310,2,0,4.785881E-07,96,96,90,15.117,0.004,15.173,15.170,15.188,15.180,0.060,0.042,14548474000439,130.4077950,54.9185250,4894,6,56237.401867200,1324,15.163,21.079,27.704,2.350,3.885,0,131072,1,1,14548474,4419,4419
30,0.301335,118.968304,8723-6104,1.3040777588E+02,5.4918571472E+01,56267.570917200,15.567,0.251,48942060004786,130.4079030,54.9185310,2,0,4.785881E-07,96,96,90,15.117,0.004,15.173,15.170,15.188,15.180,0.060,0.042,14757589000141,130.4079050,54.9185350,4894,6,56267.574287200,1354,17.264,19.899,27.406,1.850,3.718,0,131072,1,1,14757589,4420,4420
30,0.301335,118.968304,8723-6104,1.3040777588E+02,5.4918571472E+01,56282.211437200,15.136,0.023,48942060004786,130.4079030,54.9185310,2,0,4.785881E-07,96,96,90,15.117,0.004,15.173,15.170,15.188,15.180,0.060,0.042,14873732000348,130.4078150,54.9185260,4894,6,56282.215527200,1369,15.136,20.710,27.661,2.850,4.637,0,131072,1,1,14873732,4421,4421
30,0.301335,118.968304,8723-6104,1.3040777588E+02,5.4918571472E+01,56667.449987200,15.126,0.043,48942060004786,130.4079030,54.9185310,2,0,4.785881E-07,96,96,90,15.117,0.004,15.173,15.170,15.188,15.180,0.060,0.042,18936570000383,130.4079020,54.9185370,4894,6,56667.454617200,1745,15.113,21.069,27.591,3.550,5.421,0,131072,1,1,18936570,4422,4422
30,0.301335,118.968304,8723-6104,1.3040777588E+02,5.4918571472E+01,56231.526167200,15.211,0.021,48942060004786,130.4079030,54.9185310,2,0,4.785881E-07,96,96,90,15.117,0.004,15.173,15.170,15.188,15.180,0.060,0.042,14482449000404,130.4078270,54.9185300,4894,6,56231.526957200,1318,15.221,21.055,27.723,1.850,2.943,0,131072,1,1,14482449,4423,4423
30,0.301335,118.968304,8723-6104,1.3040777588E+02,5.4918571472E+01,56667.565557200,15.168,0.043,48942060004786,130.4079030,54.9185310,2,0,4.785881E-07,96,96,90,15.117,0.004,15.173,15.170,15.188,15.180,0.060,0.042,18936634000408,130.4079020,54.9185210,4894,6,56667.570187200,1745,15.104,20.950,27.502,2.750,4.331,0,131072,1,1,18936634,4424,4424
30,0.301335,118.968304,8723-6104,1.3040777588E+02,5.4918571472E+01,56255.366627200,15.185,0.022,48942060004786,130.4079030,54.9185310,2,0,4.785881E-07,96,96,90,15.117,0.004,15.173,15.170,15.188,15.180,0.060,0.042,14694123000433,130.4078150,54.9185270,4894,6,56255.369227200,1342,15.190,21.222,27.720,1.950,3.441,0,131072,1,1,14694123,4425,4425
30,0.301335,118.968304,8723-6104,1.3040777588E+02,5.4918571472E+01,56270.554987200,15.163,0.052,48942060004786,130.4079030,54.9185310,2,0,4.785881E-07,96,96,90,15.117,0.004,15.173,15.170,15.188,15.180,0.060,0.042,14794480000483,130.4078480,54.9185190,4894,6,56270.558527200,1357,15.172,21.626,27.738,2.150,4.184,0,131072,1,1,14794480,4426,4426
30,0.301335,118.968304,8723-6104,1.3040777588E+02,5.4918571472E+01,56273.290517200,15.128,0.050,48942060004786,130.4079030,54.9185310,2,0,4.785881E-07,96,96,90,15.117,0.004,15.173,15.170,15.188,15.180,0.060,0.042,14826820000427,130.4078270,54.9185230,4894,6,56273.294197200,1360,15.125,21.162,27.701,2.950,5.177,0,131072,1,1,14826820,4427,4427
30,0.301335,118.968304,8723-6104,1.3040777588E+02,5.4918571472E+01,55496.483417200,15.174,0.260,48942060004786,130.4079030,54.9185310,2,0,4.785881E-07,96,96,90,15.117,0.004,15.173,15.170,15.188,15.180,0.060,0.042,10885413000143,130.4078250,54.9185320,4894,6,55496.483837200,591,15.466,19.130,27.335,4.450,6.763,0,131072,0,1,10885413,4428,4428
30,0.301335,118.968304,8723-6104,1.3040777588E+02,5.4918571472E+01,56232.493687200,15.195,0.077,48942060004786,130.4079030,54.9185310,2,0,4.785881E-07,96,96,90,15.117,0.004,15.173,15.170,15.188,15.180,0.060,0.042,14645714000390,130.4078130,54.9185320,4894,6,56232.494557200,1319,15.174,20.959,27.719,2.150,3.663,0,131072,1,1,14645714,4429,4429
30,0.301335,118.968304,8723-6104,1.3040777588E+02,5.4918571472E+01,56667.198417200,15.197,0.043,48942060004786,130.4079030,54.9185310,2,0,4.785881E-07,96,96,90,15.117,0.004,15.173,15.170,15.188,15.180,0.060,0.042,18936782000313,130.4078330,54.9185290,4894,6,56667.203037200,1745,15.268,20.541,27.584,3.050,4.374,0,131072,1,1,18936782,4430,4430
30,0.301335,118.968304,8723-6104,1.3040777588E+02,5.4918571472E+01,56667.324477200,15.156,0.043,48942060004786,130.4079030,54.9185310,2,0,4.785881E-07,96,96,90,15.117,0.004,15.173,15.170,15.188,15.180,0.060,0.042,18936601000362,130.4078890,54.9185400,4894,6,56667.329107200,1745,15.151,21.027,27.622,2.750,4.480,0,131072,1,1,18936601,4431,4431
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55270.153417200,13.317,0.056,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11608539005824,120.0874890,26.6135350,100112,11,55270.156347200,373,13.323,21.624,28.123,2.250,5.013,0,131072,0,1,11608539,4432,4432
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,56272.472177200,13.315,0.032,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,14815674006031,120.0874860,26.6135390,100112,11,56272.476847200,1359,13.312,21.705,28.036,2.050,4.308,0,131072,1,1,14815674,4433,4433
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,56271.558807200,13.281,0.039,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,14804464003946,120.0875090,26.6135480,100112,11,56271.563427200,1358,13.276,20.811,27.987,3.750,7.617,0,131072,1,1,14804464,4434,4434
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,54907.139247200,13.327,0.021,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,12218606005616,120.0874830,26.6135420,100112,11,54907.141987200,53,13.338,21.488,27.714,2.050,3.850,0,131072,0,1,12218606,4435,4435
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55200.433637200,13.498,0.044,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11706929002329,120.0874820,26.6135370,100112,11,55200.439257200,309,14.061,19.966,27.984,2.450,5.161,0,131072,0,1,11706929,4436,4436
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55244.285057200,13.303,0.070,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11672897005921,120.0874820,26.6135390,100112,11,55244.289857200,347,13.273,21.548,28.043,2.350,4.994,0,131072,0,1,11672897,4437,4437
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55192.538657200,13.323,0.044,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,12332371003611,120.0874940,26.6135360,100112,11,55192.544067200,300,13.413,20.596,27.933,3.350,6.455,0,131072,1,1,12332371,4438,4438
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55126.527477200,13.332,0.022,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11939558005891,120.0874930,26.6135460,100112,11,55126.527877200,235,13.340,21.583,28.104,2.050,4.786,0,131072,1,1,11939558,4439,4439
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,56266.524547200,13.323,0.178,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,14746699005306,120.0874920,26.6135440,100112,11,56266.528847200,1353,13.189,21.282,27.900,1.750,3.692,0,131072,1,1,14746699,4440,4440
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,56256.386617200,13.347,0.021,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,14707550004963,120.0874960,26.6135380,100112,11,56256.390177200,1343,13.360,21.280,28.047,1.850,3.950,0,131072,1,1,14707550,4441,4441
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55591.223887200,13.313,0.223,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,9901570005955,120.0874930,26.6135350,100112,11,55591.229437200,690,13.290,21.586,27.928,2.450,4.854,0,131072,0,1,9901570,4442,4442
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,56677.509537200,13.351,0.105,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,18975690003000,120.0874860,26.6135380,100112,11,56677.515247200,1749,13.373,20.069,27.933,4.150,7.089,0,131072,1,1,18975690,4443,4443
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55584.211427200,13.310,0.032,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,9809608004313,120.0874920,26.6135390,100112,11,55584.217107200,683,13.328,20.860,27.996,2.950,5.824,0,131072,0,1,9809608,4444,4444
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55572.270647200,13.273,0.137,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,10350596003744,120.0874990,26.6135500,100112,11,55572.276367200,669,13.266,20.790,27.948,4.050,8.375,0,131072,1,1,10350596,4445,4445
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55151.394307200,13.287,0.033,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11803352004487,120.0874830,26.6135340,100112,11,55151.397077200,257,13.295,21.057,28.093,3.650,7.327,0,131072,0,1,11803352,4446,4446
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55227.340907200,13.370,0.030,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11767299003772,120.0874870,26.6135340,100112,11,55227.346417200,330,13.364,20.632,28.127,1.950,4.291,0,131072,0,1,11767299,4447,4447
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55577.303537200,13.346,0.062,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,9788863003210,120.0874900,26.6135350,100112,11,55577.309277200,675,13.316,20.123,27.838,3.150,6.372,0,131072,0,1,9788863,4448,4448
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55200.523487200,14.126,0.105,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11707222000570,120.0874610,26.6134590,100112,11,55200.529107200,309,17.095,18.996,27.747,2.950,5.396,0,131072,0,1,11707222,4449,4449
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55126.481987200,13.332,0.022,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11939566005482,120.0874890,26.6135450,100112,11,55126.482387200,235,13.334,21.403,28.089,2.350,4.510,0,131072,1,1,11939566,4450,4450
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,56629.521847200,13.310,0.285,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,18482976004844,120.0874890,26.6135510,100112,11,56629.525997200,1703,13.037,20.818,27.710,2.950,6.034,0,131072,1,1,18482976,4451,4451
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55586.343857200,13.312,0.060,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,9803029005321,120.0874820,26.6135340,100112,11,55586.349507200,685,13.312,21.384,27.972,2.150,4.548,0,131072,0,1,9803029,4452,4452
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,56366.142337200,13.320,0.079,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,15817249005576,120.0875010,26.6135570,100112,11,56366.145257200,1441,13.352,21.407,27.993,2.350,4.309,0,131072,1,1,15817249,4453,4453
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55576.281747200,13.321,0.089,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,12845989002342,120.0874990,26.6135460,100112,11,55576.287487200,674,13.386,19.738,27.776,4.750,9.180,0,131072,1,1,12845989,4454,4454
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55135.374317200,13.323,0.031,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11809999002991,120.0874720,26.6135470,100112,11,55135.375597200,243,13.315,20.098,28.015,4.150,8.243,0,131072,0,1,11809999,4455,4455
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55576.334827200,13.277,0.089,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,12845957002678,120.0875020,26.6135600,100112,11,55576.340567200,674,13.189,20.084,27.820,4.750,9.243,0,131072,1,1,12845957,4456,4456
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55585.344187200,13.294,0.027,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,9806378004377,120.0874900,26.6135350,100112,11,55585.349857200,684,13.304,20.972,27.996,2.850,6.320,0,131072,0,1,9806378,4457,4457
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,56252.536687200,13.322,0.114,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,14666128005501,120.0874930,26.6135440,100112,11,56252.539927200,1339,13.264,21.443,27.782,1.850,3.960,0,131072,1,1,14666128,4458,4458
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55208.128707200,13.346,0.164,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11742757004582,120.0874820,26.6135350,100112,11,55208.134427200,317,13.258,20.801,27.913,3.050,5.790,0,131072,0,1,11742757,4459,4459
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,56677.384827200,13.332,0.105,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,18975581004741,120.0874890,26.6135350,100112,11,56677.390537200,1749,13.346,20.986,27.993,2.450,4.494,0,131072,1,1,18975581,4460,4460
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55138.326237200,13.367,0.036,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11789880002621,120.0874150,26.6135320,100112,11,55138.327797200,245,13.399,19.702,28.000,3.850,8.483,0,131072,0,1,11789880,4461,4461
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55107.403357200,13.359,0.040,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11806656002638,120.0874850,26.6135310,100112,11,55107.401877200,218,13.370,19.412,27.552,4.350,8.270,0,131072,0,1,11806656,4462,4462
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55584.257427200,13.333,0.032,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,9809830004219,120.0874910,26.6135280,100112,11,55584.263117200,683,13.343,20.772,28.002,2.850,5.909,0,131072,0,1,9809830,4463,4463
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55541.511977200,13.326,0.114,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,10681220005163,120.0874770,26.6135610,100112,11,55541.516627200,641,13.188,21.007,27.824,2.950,5.392,0,131072,0,1,10681220,4464,4464
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55270.197397200,13.318,0.056,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11608631005663,120.0874890,26.6135350,100112,11,55270.200327200,373,13.315,21.495,28.119,2.550,5.068,0,131072,0,1,11608631,4465,4465
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55591.270537200,13.296,0.223,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,9901386005363,120.0874840,26.6135350,100112,11,55591.276077200,690,13.342,21.431,27.895,2.650,5.879,0,131072,0,1,9901386,4466,4466
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,56253.540427200,13.317,0.022,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,14676985005925,120.0874870,26.6135420,100112,11,56253.543747200,1340,13.326,21.520,28.060,2.250,4.557,0,131072,1,1,14676985,4467,4467
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55577.349977200,13.350,0.062,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,9788836003438,120.0875000,26.6135260,100112,11,55577.355717200,675,13.309,20.267,27.841,2.950,6.049,0,131072,0,1,9788836,4468,4468
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,56629.477937200,13.336,0.285,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,18483137003612,120.0874890,26.6135470,100112,11,56629.482077200,1703,13.346,20.443,27.520,2.950,5.939,0,131072,1,1,18483137,4469,4469
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55119.474627200,13.328,0.025,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11836405005612,120.0875000,26.6135410,100112,11,55119.474327200,228,13.335,21.409,28.084,2.450,5.174,0,131072,0,1,11836405,4470,4470
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55601.195347200,13.283,0.045,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,12812869004152,120.0874850,26.6135480,100112,11,55601.200557200,700,13.269,20.879,27.901,3.650,7.415,0,131072,1,1,12812869,4471,4471
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55205.521657200,13.342,0.100,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11747779004643,120.0874890,26.6135390,100112,11,55205.527357200,314,13.249,20.804,27.987,3.150,5.685,0,131072,0,1,11747779,4472,4472
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55557.426847200,13.316,0.066,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,10687495005198,120.0874930,26.6135420,100112,11,55557.432257200,673,13.300,21.347,27.998,2.250,4.663,0,131072,0,1,10687495,4473,4473
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55119.406037200,13.328,0.025,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11836418005110,120.0874930,26.6135340,100112,11,55119.405737200,228,13.354,21.176,28.043,2.450,5.231,0,131072,0,1,11836418,4474,4474
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,56266.494437200,13.341,0.178,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,14746680005037,120.0874880,26.6135430,100112,11,56266.498727200,1353,13.245,21.088,27.888,1.850,3.733,0,131072,1,1,14746680,4475,4475
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55604.181987200,13.312,0.022,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,9911497004236,120.0874940,26.6135350,100112,11,55604.187067200,703,13.317,20.819,28.000,3.250,6.327,0,131072,0,1,9911497,4476,4476
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55593.409327200,13.322,0.025,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,9828541005993,120.0874900,26.6135410,100112,11,55593.414817200,692,13.321,21.649,27.990,2.150,4.384,0,131072,0,1,9828541,4477,4477
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55603.207357200,13.307,0.029,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,9905333004966,120.0874980,26.6135330,100112,11,55603.212477200,702,13.299,21.219,27.996,2.550,5.595,0,131072,0,1,9905333,4478,4478
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55183.240257200,13.314,0.199,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11778178004701,120.0874880,26.6135390,100112,11,55183.245287200,279,13.243,20.840,27.940,3.150,5.909,0,131072,0,1,11778178,4479,4479
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55535.435837200,13.347,0.147,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,10698896004008,120.0874970,26.6135360,100112,11,55535.440097200,635,13.579,20.973,27.667,2.250,4.601,0,131072,0,1,10698896,4480,4480
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55221.220507200,13.336,0.028,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11760466004313,120.0874900,26.6135400,100112,11,55221.226157200,326,13.333,21.100,28.113,2.550,5.544,0,131072,0,1,11760466,4481,4481
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55587.413227200,13.300,0.037,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,9799540003912,120.0874820,26.6135390,100112,11,55587.418867200,686,13.291,20.745,27.942,3.550,7.365,0,131072,0,1,9799540,4482,4482
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,56256.416987200,13.334,0.021,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,14707573004709,120.0874880,26.6135450,100112,11,56256.420547200,1343,13.347,21.283,28.054,1.950,4.025,0,131072,1,1,14707573,4483,4483
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55535.391787200,13.310,0.147,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,10698856005638,120.0874910,26.6135350,100112,11,55535.396037200,635,13.215,21.431,27.906,2.450,4.932,0,131072,0,1,10698856,4484,4484
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55601.304487200,13.242,0.045,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,12813028002845,120.0874960,26.6135570,100112,11,55601.309697200,700,13.243,20.379,27.917,6.250,42.618,0,131072,1,1,12813028,4485,4485
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55586.299077200,13.319,0.060,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,9802926005692,120.0874820,26.6135340,100112,11,55586.304727200,685,13.328,21.507,27.990,2.250,4.647,0,131072,0,1,9802926,4486,4486
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,56239.520407200,13.490,0.035,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,14582605001915,120.0874750,26.6135470,100112,11,56239.522487200,1326,15.022,20.404,28.028,2.750,6.453,0,131072,1,1,14582605,4487,4487
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55604.226007200,13.320,0.022,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,9911367004489,120.0874880,26.6135270,100112,11,55604.231077200,703,13.326,21.063,28.010,2.750,5.684,0,131072,0,1,9911367,4488,4488
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55227.296887200,13.661,0.031,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11767366002362,120.0874720,26.6135330,100112,11,55227.302397200,330,14.034,19.820,28.104,2.050,4.382,0,131072,0,1,11767366,4489,4489
31,0.238685,76.677328,8940-12702,1.2008741760E+02,2.6613527298E+01,55107.481597200,13.353,0.040,1001122110002008,120.0874900,26.6135430,2,0,2.326370E-07,149,149,0,13.267,0.001,13.322,null,13.345,null,0.091,null,11806506003867,120.0874930,26.6135380,100112,11,55107.480127200,218,13.348,20.176,27.672,3.250,6.058,0,131072,0,1,11806506,4490,4490
